order_item_id,order_id,product_id,quantity,selling_price
7563,2492,187,1,7451.43
7564,2492,34,2,1739.97
7565,2493,137,4,2345.58
7566,2493,450,1,2146.91
7567,2493,144,4,4356.46
7568,2494,302,1,4353.43
7569,2495,375,2,5456.42
7570,2496,29,1,5434.79
7571,2497,253,4,2797.42
7572,2497,120,4,2247.59
7573,2498,140,4,4644.31
7574,2499,487,4,3602.54
7575,2499,189,2,3600.6
7576,2499,147,2,2549.32
7577,2499,138,1,4165.59
7578,2499,368,1,3127.98
7579,2500,342,4,2036.46
7580,2500,259,2,1302.93
7581,2500,262,3,3433.24
7582,2500,403,3,2324.3
7583,2501,41,1,5380.63
7584,2502,185,1,1990.36
7585,2502,277,4,4935.0
7586,2502,500,2,5135.84
7587,2502,291,3,4158.04
7588,2502,390,1,222.07
7589,2503,488,3,723.72
7590,2503,316,4,3281.58
7591,2503,234,4,1670.39
7592,2503,253,4,2797.42
7593,2503,235,1,5882.55
7594,2504,443,1,4924.62
7595,2504,111,4,2394.51
7596,2504,449,1,5990.22
7597,2505,404,3,5691.79
7598,2505,203,3,3122.39
7599,2506,153,4,7154.27
7600,2506,416,2,3452.92
7601,2507,480,3,1852.13
7602,2507,20,1,543.91
7603,2507,85,4,206.91
7604,2507,237,1,3807.7
7605,2508,267,1,3128.45
7606,2508,435,1,3048.69
7607,2508,211,2,3182.08
7608,2509,313,1,3303.95
7609,2509,500,4,5135.84
7610,2509,104,1,673.38
7611,2510,96,4,418.99
7612,2510,477,2,1536.6
7613,2510,56,2,1350.59
7614,2510,238,4,555.04
7615,2511,55,4,5294.38
7616,2511,299,2,5162.19
7617,2511,309,1,825.37
7618,2511,332,1,336.46
7619,2511,40,3,2870.78
7620,2512,1,2,2876.42
7621,2512,100,1,7678.63
7622,2513,28,2,801.28
7623,2514,194,1,3575.56
7624,2514,395,4,4977.01
7625,2514,334,3,4382.79
7626,2515,256,1,2686.28
7627,2515,42,3,5752.4
7628,2515,435,3,3048.69
7629,2515,55,3,5294.38
7630,2516,26,2,5756.04
7631,2517,310,1,3432.36
7632,2517,91,2,2388.1
7633,2518,5,3,2523.37
7634,2518,274,3,7224.74
7635,2518,355,4,6023.83
7636,2518,438,1,3420.48
7637,2519,38,4,1645.79
7638,2519,438,3,3420.48
7639,2519,30,1,1495.61
7640,2520,245,4,2794.78
7641,2520,460,1,5962.4
7642,2521,289,1,615.43
7643,2521,444,1,5110.75
7644,2521,406,4,2675.38
7645,2522,36,2,3194.46
7646,2522,432,2,3897.39
7647,2522,42,4,5752.4
7648,2523,211,2,3182.08
7649,2523,3,1,394.52
7650,2523,83,1,4207.1
7651,2523,54,2,3298.92
7652,2523,70,1,2952.71
7653,2524,361,1,3228.33
7654,2524,484,3,5888.26
7655,2525,27,4,1911.35
7656,2525,405,2,4305.08
7657,2526,280,4,4382.83
7658,2527,431,4,2345.7
7659,2527,206,3,6451.33
7660,2527,116,4,584.32
7661,2527,249,3,6139.17
7662,2528,475,1,1249.33
7663,2528,311,4,1952.58
7664,2528,143,4,4831.33
7665,2528,33,2,6626.78
7666,2529,284,1,1954.57
7667,2529,364,1,6026.85
7668,2529,231,4,1813.96
7669,2530,290,4,1518.49
7670,2530,154,2,3919.63
7671,2530,70,4,2952.71
7672,2530,165,3,4937.61
7673,2530,386,4,988.77
7674,2531,412,3,2197.41
7675,2531,390,2,222.07
7676,2531,443,2,4924.62
7677,2531,368,1,3127.98
7678,2531,8,3,1108.08
7679,2532,8,1,1108.08
7680,2533,420,1,1934.38
7681,2534,480,2,1852.13
7682,2534,67,1,6765.53
7683,2534,180,2,1609.07
7684,2534,140,3,4644.31
7685,2535,61,1,1634.69
7686,2535,120,1,2247.59
7687,2535,350,2,1035.46
7688,2535,185,4,1990.36
7689,2536,478,1,4700.05
7690,2536,233,4,4261.37
7691,2536,496,4,5678.29
7692,2536,299,3,5162.19
7693,2537,300,1,1582.87
7694,2537,426,2,1145.23
7695,2537,85,4,206.91
7696,2537,154,4,3919.63
7697,2537,456,1,4335.7
7698,2538,40,1,2870.78
7699,2538,26,4,5756.04
7700,2538,280,1,4382.83
7701,2538,75,2,3885.28
7702,2539,68,3,5048.98
7703,2539,343,1,2443.83
7704,2539,158,4,4348.37
7705,2540,243,3,5813.12
7706,2540,471,2,1844.85
7707,2540,233,1,4261.37
7708,2541,358,2,5127.98
7709,2541,291,4,4158.04
7710,2541,96,3,418.99
7711,2541,405,1,4305.08
7712,2542,381,2,2780.62
7713,2542,289,3,615.43
7714,2542,499,3,2598.33
7715,2542,218,3,1046.26
7716,2542,438,2,3420.48
7717,2543,67,1,6765.53
7718,2543,272,2,1207.17
7719,2543,318,3,5367.63
7720,2544,130,1,1963.29
7721,2544,492,1,5032.36
7722,2544,119,4,224.22
7723,2545,388,1,1373.2
7724,2545,317,4,784.53
7725,2545,93,3,2629.61
7726,2545,250,4,2853.44
7727,2546,364,2,6026.85
7728,2546,62,3,7110.36
7729,2546,194,4,3575.56
7730,2546,46,1,922.81
7731,2547,396,1,1589.43
7732,2547,212,4,155.74
7733,2548,319,2,3408.81
7734,2548,351,2,5407.74
7735,2548,254,1,229.57
7736,2548,353,1,4945.04
7737,2548,188,4,5890.62
7738,2549,103,4,5044.44
7739,2549,276,3,2669.21
7740,2550,57,2,4604.53
7741,2550,463,4,4315.08
7742,2550,108,1,2189.38
7743,2551,82,1,5405.87
7744,2552,135,4,5029.03
7745,2552,27,2,1911.35
7746,2553,288,4,6212.26
7747,2553,181,2,277.41
7748,2553,180,2,1609.07
7749,2553,345,3,6715.15
7750,2553,487,4,3602.54
7751,2554,205,1,6203.46
7752,2554,372,2,2126.62
7753,2554,73,3,958.17
7754,2554,398,4,6965.19
7755,2555,317,4,784.53
7756,2555,104,1,673.38
7757,2555,477,1,1536.6
7758,2555,136,2,6859.2
7759,2556,176,1,2750.53
7760,2557,98,4,5554.21
7761,2557,482,2,5294.83
7762,2557,125,3,4655.25
7763,2557,315,3,1950.17
7764,2557,271,2,740.94
7765,2558,80,1,2551.1
7766,2559,155,4,7062.88
7767,2559,236,1,4782.03
7768,2559,87,2,1282.33
7769,2560,136,3,6859.2
7770,2560,148,2,2389.03
7771,2560,245,2,2794.78
7772,2560,30,4,1495.61
7773,2561,249,1,6139.17
7774,2562,156,3,3556.59
7775,2562,270,4,3668.4
7776,2562,320,4,6639.63
7777,2562,408,4,2432.33
7778,2563,466,4,3543.0
7779,2563,338,3,5130.85
7780,2563,411,3,4968.3
7781,2564,393,3,1234.01
7782,2565,184,1,4693.71
7783,2565,224,1,5253.84
7784,2566,465,4,6681.17
7785,2566,485,3,4042.01
7786,2567,157,4,5351.04
7787,2567,301,2,4803.29
7788,2567,397,4,2867.64
7789,2567,188,3,5890.62
7790,2567,491,3,336.73
7791,2568,30,4,1495.61
7792,2568,53,1,1636.05
7793,2568,231,2,1813.96
7794,2568,155,1,7062.88
7795,2569,407,3,5614.76
7796,2569,425,4,4224.17
7797,2570,389,3,1828.56
7798,2570,25,1,6342.54
7799,2570,69,3,2687.96
7800,2570,122,3,1788.84
7801,2571,163,2,6699.83
7802,2571,139,1,2207.41
7803,2571,437,2,1635.15
7804,2571,154,1,3919.63
7805,2572,201,1,1060.46
7806,2572,101,2,1381.51
7807,2572,198,4,2183.12
7808,2572,54,2,3298.92
7809,2572,408,1,2432.33
7810,2573,208,2,1461.6
7811,2573,93,4,2629.61
7812,2574,156,4,3556.59
7813,2574,401,2,830.88
7814,2574,308,2,1437.25
7815,2574,48,1,3118.93
7816,2575,410,1,2717.31
7817,2575,495,1,5674.17
7818,2575,415,2,3144.2
7819,2575,479,3,4247.61
7820,2576,21,2,773.93
7821,2577,307,4,5262.37
7822,2577,224,4,5253.84
7823,2578,269,3,2723.78
7824,2578,487,3,3602.54
7825,2578,438,2,3420.48
7826,2578,102,4,5155.01
7827,2578,58,2,685.74
7828,2579,26,4,5756.04
7829,2579,140,4,4644.31
7830,2579,436,3,6428.91
7831,2579,116,3,584.32
7832,2580,120,2,2247.59
7833,2580,95,2,4933.59
7834,2580,167,3,6818.7
7835,2580,395,3,4977.01
7836,2581,294,1,6129.64
7837,2581,40,3,2870.78
7838,2581,64,3,5245.29
7839,2581,420,3,1934.38
7840,2582,230,4,3984.19
7841,2582,320,3,6639.63
7842,2582,112,4,5163.37
7843,2582,302,2,4353.43
7844,2582,122,4,1788.84
7845,2583,190,1,2545.79
7846,2583,391,3,2831.62
7847,2583,72,1,5436.37
7848,2583,455,2,3452.95
7849,2584,12,1,5776.18
7850,2584,387,4,1384.34
7851,2584,243,4,5813.12
7852,2584,371,1,6431.49
7853,2584,376,4,4480.08
7854,2585,438,4,3420.48
7855,2586,26,3,5756.04
7856,2586,416,3,3452.92
7857,2586,23,3,4519.4
7858,2586,157,2,5351.04
7859,2586,317,2,784.53
7860,2587,263,4,4317.08
7861,2587,370,2,4396.17
7862,2587,100,2,7678.63
7863,2587,220,3,3372.55
7864,2587,416,4,3452.92
7865,2588,110,1,6959.37
7866,2589,250,2,2853.44
7867,2589,106,3,1635.06
7868,2589,69,3,2687.96
7869,2590,398,4,6965.19
7870,2590,198,1,2183.12
7871,2590,82,2,5405.87
7872,2591,188,1,5890.62
7873,2592,324,2,3848.88
7874,2592,482,1,5294.83
7875,2592,85,4,206.91
7876,2592,69,1,2687.96
7877,2593,427,1,5615.06
7878,2593,164,4,451.3
7879,2593,23,2,4519.4
7880,2593,462,3,1440.1
7881,2593,485,2,4042.01
7882,2594,346,4,3160.86
7883,2594,442,4,6554.24
7884,2595,394,4,4349.12
7885,2595,130,3,1963.29
7886,2595,208,2,1461.6
7887,2595,202,2,3841.09
7888,2596,408,2,2432.33
7889,2596,304,1,4992.14
7890,2596,316,4,3281.58
7891,2596,51,3,775.58
7892,2596,418,1,4532.15
7893,2597,488,3,723.72
7894,2597,313,1,3303.95
7895,2597,2,3,5222.22
7896,2598,477,2,1536.6
7897,2598,457,3,4840.21
7898,2598,348,4,4037.99
7899,2598,235,3,5882.55
7900,2598,264,1,1850.78
7901,2599,498,1,5835.24
7902,2600,311,3,1952.58
7903,2600,342,4,2036.46
7904,2601,127,1,4216.76
7905,2601,372,1,2126.62
7906,2601,129,4,1449.29
7907,2601,492,1,5032.36
7908,2602,8,2,1108.08
7909,2602,246,3,2663.81
7910,2602,180,4,1609.07
7911,2602,45,2,2239.06
7912,2603,85,1,206.91
7913,2603,231,1,1813.96
7914,2603,154,4,3919.63
7915,2603,95,2,4933.59
7916,2603,425,4,4224.17
7917,2604,291,4,4158.04
7918,2605,365,1,5059.36
7919,2605,439,3,5144.08
7920,2606,487,2,3602.54
7921,2607,489,4,1979.19
7922,2607,498,1,5835.24
7923,2608,15,2,3647.94
7924,2608,299,3,5162.19
7925,2608,117,1,924.08
7926,2608,40,3,2870.78
7927,2609,319,4,3408.81
7928,2609,343,3,2443.83
7929,2609,275,3,1381.85
7930,2610,316,1,3281.58
7931,2610,272,1,1207.17
7932,2610,133,4,7682.68
7933,2610,128,3,2947.92
7934,2610,163,2,6699.83
7935,2611,103,1,5044.44
7936,2611,19,1,4193.05
7937,2611,355,1,6023.83
7938,2612,457,3,4840.21
7939,2612,224,3,5253.84
7940,2612,38,1,1645.79
7941,2612,38,3,1645.79
7942,2613,440,2,1786.05
7943,2613,9,3,3407.08
7944,2613,80,4,2551.1
7945,2613,288,1,6212.26
7946,2613,213,3,3927.95
7947,2614,394,2,4349.12
7948,2615,483,4,6442.69
7949,2615,309,1,825.37
7950,2615,263,1,4317.08
7951,2615,228,3,5999.41
7952,2616,44,2,5953.73
7953,2616,441,4,5639.25
7954,2617,185,2,1990.36
7955,2617,171,2,6247.86
7956,2617,331,2,895.99
7957,2617,427,1,5615.06
7958,2617,478,2,4700.05
7959,2618,38,1,1645.79
7960,2618,386,1,988.77
7961,2619,116,4,584.32
7962,2619,455,3,3452.95
7963,2619,473,1,4224.82
7964,2619,117,1,924.08
7965,2619,141,4,4217.11
7966,2620,145,2,380.42
7967,2620,151,2,1368.5
7968,2620,104,4,673.38
7969,2621,84,3,5116.75
7970,2621,235,2,5882.55
7971,2622,75,2,3885.28
7972,2622,405,4,4305.08
7973,2623,43,1,791.88
7974,2623,401,2,830.88
7975,2623,257,3,1725.23
7976,2623,115,4,2916.37
7977,2624,474,2,5605.5
7978,2624,239,3,2892.25
7979,2624,332,3,336.46
7980,2624,500,2,5135.84
7981,2625,316,4,3281.58
7982,2625,453,2,2708.83
7983,2625,343,2,2443.83
7984,2626,356,4,5880.99
7985,2626,73,3,958.17
7986,2627,78,2,2623.38
7987,2627,425,2,4224.17
7988,2627,497,2,4863.47
7989,2627,159,2,1782.91
7990,2628,37,2,1174.23
7991,2628,336,2,3505.41
7992,2628,467,4,5633.33
7993,2629,27,2,1911.35
7994,2630,191,2,1690.83
7995,2630,253,2,2797.42
7996,2631,44,3,5953.73
7997,2631,172,4,5729.96
7998,2631,342,1,2036.46
7999,2631,181,4,277.41
8000,2632,301,2,4803.29
8001,2632,227,3,3884.33
8002,2632,361,3,3228.33
8003,2633,76,4,3624.25
8004,2634,170,1,3039.1
8005,2634,325,1,6330.63
8006,2635,493,1,6088.79
8007,2635,229,2,6178.47
8008,2635,214,3,5909.34
8009,2635,251,2,4963.2
8010,2635,67,3,6765.53
8011,2636,272,2,1207.17
8012,2637,283,4,5922.7
8013,2637,145,2,380.42
8014,2637,348,3,4037.99
8015,2637,480,4,1852.13
8016,2637,215,3,3143.73
8017,2638,141,2,4217.11
8018,2638,447,2,2421.14
8019,2639,389,1,1828.56
8020,2639,139,2,2207.41
8021,2640,246,4,2663.81
8022,2640,46,3,922.81
8023,2640,333,1,6331.32
8024,2640,301,1,4803.29
8025,2640,388,2,1373.2
8026,2641,377,2,5763.68
8027,2641,354,4,1425.69
8028,2641,467,4,5633.33
8029,2641,499,4,2598.33
8030,2641,116,3,584.32
8031,2642,428,3,3337.91
8032,2643,180,3,1609.07
8033,2643,14,3,1195.89
8034,2643,447,3,2421.14
8035,2644,237,3,3807.7
8036,2644,351,3,5407.74
8037,2644,358,2,5127.98
8038,2645,286,4,5544.61
8039,2645,302,2,4353.43
8040,2645,214,4,5909.34
8041,2645,194,2,3575.56
8042,2645,466,4,3543.0
8043,2646,189,2,3600.6
8044,2646,131,2,4351.85
8045,2646,348,2,4037.99
8046,2646,232,2,6669.4
8047,2646,248,3,5396.23
8048,2647,13,2,2922.53
8049,2647,63,2,639.04
8050,2647,22,4,2628.43
8051,2647,149,3,5667.0
8052,2647,285,3,3625.74
8053,2648,453,2,2708.83
8054,2648,421,4,1285.52
8055,2648,169,3,5455.24
8056,2648,455,1,3452.95
8057,2649,111,2,2394.51
8058,2649,88,1,3652.47
8059,2650,391,4,2831.62
8060,2651,235,2,5882.55
8061,2651,183,1,4643.22
8062,2651,143,2,4831.33
8063,2652,61,3,1634.69
8064,2652,422,3,5095.84
8065,2652,267,4,3128.45
8066,2652,141,4,4217.11
8067,2653,307,3,5262.37
8068,2653,166,4,3680.98
8069,2653,49,1,1001.46
8070,2653,472,3,3476.76
8071,2654,134,1,4419.51
8072,2654,457,4,4840.21
8073,2654,378,1,5787.24
8074,2654,100,3,7678.63
8075,2655,230,1,3984.19
8076,2655,69,2,2687.96
8077,2655,132,2,734.08
8078,2655,269,2,2723.78
8079,2655,165,2,4937.61
8080,2656,3,4,394.52
8081,2656,233,2,4261.37
8082,2656,31,3,3335.57
8083,2657,235,1,5882.55
8084,2657,242,1,3908.61
8085,2657,145,2,380.42
8086,2658,177,3,1399.56
8087,2658,476,1,4727.45
8088,2658,208,1,1461.6
8089,2659,49,3,1001.46
8090,2659,414,1,981.22
8091,2660,392,2,1502.97
8092,2661,224,2,5253.84
8093,2661,110,2,6959.37
8094,2661,167,1,6818.7
8095,2661,136,2,6859.2
8096,2662,372,1,2126.62
8097,2662,45,1,2239.06
8098,2663,268,2,2691.51
8099,2663,303,2,1103.01
8100,2663,294,2,6129.64
8101,2663,307,4,5262.37
8102,2664,380,4,4324.63
8103,2665,12,4,5776.18
8104,2665,169,4,5455.24
8105,2665,103,4,5044.44
8106,2665,452,2,743.06
8107,2665,32,1,4203.79
8108,2666,67,1,6765.53
8109,2666,398,4,6965.19
8110,2666,331,3,895.99
8111,2666,499,4,2598.33
8112,2667,89,4,4465.7
8113,2667,473,3,4224.82
8114,2668,148,1,2389.03
8115,2668,449,2,5990.22
8116,2668,261,3,6008.79
8117,2668,324,1,3848.88
8118,2669,359,1,3218.73
8119,2670,397,3,2867.64
8120,2670,466,2,3543.0
8121,2671,10,2,1780.12
8122,2671,85,3,206.91
8123,2671,105,1,4056.14
8124,2671,407,2,5614.76
8125,2671,181,2,277.41
8126,2672,97,3,3649.64
8127,2672,37,2,1174.23
8128,2672,77,2,5802.31
8129,2672,186,4,2472.63
8130,2673,357,3,3963.48
8131,2673,466,4,3543.0
8132,2673,240,2,1220.06
8133,2673,83,2,4207.1
8134,2673,361,1,3228.33
8135,2674,54,2,3298.92
8136,2675,210,4,530.97
8137,2676,483,2,6442.69
8138,2676,482,2,5294.83
8139,2676,5,2,2523.37
8140,2677,86,4,4346.28
8141,2677,15,1,3647.94
8142,2678,305,4,1283.96
8143,2679,165,3,4937.61
8144,2679,336,1,3505.41
8145,2679,151,1,1368.5
8146,2679,120,3,2247.59
8147,2680,187,4,7451.43
8148,2681,193,3,6626.72
8149,2681,490,4,7539.95
8150,2681,281,3,767.61
8151,2682,420,2,1934.38
8152,2682,181,2,277.41
8153,2682,66,4,3951.93
8154,2682,407,3,5614.76
8155,2682,71,4,4208.53
8156,2683,340,2,6024.22
8157,2683,5,4,2523.37
8158,2683,74,1,1856.46
8159,2683,133,1,7682.68
8160,2683,500,1,5135.84
8161,2684,409,3,4629.95
8162,2685,317,1,784.53
8163,2685,486,2,3925.75
8164,2685,242,2,3908.61
8165,2685,155,2,7062.88
8166,2686,153,1,7154.27
8167,2686,237,1,3807.7
8168,2686,287,3,362.6
8169,2686,6,2,2038.84
8170,2687,169,1,5455.24
8171,2687,333,2,6331.32
8172,2687,384,3,4637.79
8173,2687,468,4,6226.51
8174,2687,421,2,1285.52
8175,2688,4,1,5633.67
8176,2689,214,2,5909.34
8177,2689,199,2,4296.57
8178,2689,354,1,1425.69
8179,2690,79,1,2892.49
8180,2690,488,3,723.72
8181,2691,375,2,5456.42
8182,2691,409,2,4629.95
8183,2691,175,2,1587.68
8184,2692,254,1,229.57
8185,2692,341,4,1594.54
8186,2692,314,1,5187.17
8187,2692,360,1,2975.5
8188,2693,178,4,3635.79
8189,2694,88,2,3652.47
8190,2694,385,2,4521.81
8191,2695,55,2,5294.38
8192,2696,139,1,2207.41
8193,2697,109,3,2146.83
8194,2698,446,1,6731.46
8195,2699,61,1,1634.69
8196,2699,224,4,5253.84
8197,2699,11,3,5761.74
8198,2699,1,4,2876.42
8199,2700,168,3,4609.57
8200,2701,16,1,3318.23
8201,2701,138,4,4165.59
8202,2702,84,4,5116.75
8203,2702,52,4,2554.22
8204,2702,326,2,5313.25
8205,2702,207,1,5032.22
8206,2703,14,1,1195.89
8207,2704,83,3,4207.1
8208,2704,62,3,7110.36
8209,2704,353,2,4945.04
8210,2704,457,1,4840.21
8211,2704,278,3,1452.09
8212,2705,377,2,5763.68
8213,2705,401,2,830.88
8214,2706,375,3,5456.42
8215,2706,20,2,543.91
8216,2706,350,2,1035.46
8217,2706,89,4,4465.7
8218,2707,181,3,277.41
8219,2708,45,2,2239.06
8220,2708,290,3,1518.49
8221,2708,187,1,7451.43
8222,2708,139,4,2207.41
8223,2709,485,2,4042.01
8224,2709,60,2,5163.17
8225,2709,372,2,2126.62
8226,2709,330,2,4391.26
8227,2710,32,3,4203.79
8228,2710,103,1,5044.44
8229,2710,97,3,3649.64
8230,2710,449,3,5990.22
8231,2711,131,2,4351.85
8232,2711,458,1,4050.01
8233,2711,32,4,4203.79
8234,2712,387,2,1384.34
8235,2712,486,4,3925.75
8236,2712,438,1,3420.48
8237,2713,483,4,6442.69
8238,2714,148,4,2389.03
8239,2715,186,4,2472.63
8240,2715,184,4,4693.71
8241,2715,10,2,1780.12
8242,2715,1,1,2876.42
8243,2715,139,4,2207.41
8244,2716,242,4,3908.61
8245,2716,86,2,4346.28
8246,2717,372,3,2126.62
8247,2717,411,4,4968.3
8248,2718,297,3,1402.1
8249,2718,66,2,3951.93
8250,2718,415,4,3144.2
8251,2719,497,1,4863.47
8252,2719,433,4,3901.17
8253,2720,341,1,1594.54
8254,2721,499,1,2598.33
8255,2721,346,1,3160.86
8256,2722,222,3,5410.26
8257,2722,62,4,7110.36
8258,2723,294,2,6129.64
8259,2723,15,2,3647.94
8260,2723,285,2,3625.74
8261,2723,212,2,155.74
8262,2723,116,3,584.32
8263,2724,123,4,5238.56
8264,2724,78,2,2623.38
8265,2724,455,2,3452.95
8266,2724,369,3,3840.55
8267,2724,331,2,895.99
8268,2725,232,2,6669.4
8269,2725,405,3,4305.08
8270,2726,48,2,3118.93
8271,2726,11,4,5761.74
8272,2727,495,1,5674.17
8273,2727,279,1,774.25
8274,2727,234,1,1670.39
8275,2728,405,3,4305.08
8276,2728,186,2,2472.63
8277,2728,45,2,2239.06
8278,2729,78,3,2623.38
8279,2730,326,4,5313.25
8280,2730,392,3,1502.97
8281,2730,492,4,5032.36
8282,2730,465,4,6681.17
8283,2731,86,1,4346.28
8284,2731,47,4,2540.64
8285,2731,460,1,5962.4
8286,2731,267,2,3128.45
8287,2732,127,1,4216.76
8288,2732,493,4,6088.79
8289,2732,364,3,6026.85
8290,2733,150,3,1545.47
8291,2733,235,2,5882.55
8292,2734,247,1,3140.62
8293,2735,280,3,4382.83
8294,2735,69,2,2687.96
8295,2735,433,2,3901.17
8296,2735,388,1,1373.2
8297,2735,492,2,5032.36
8298,2736,114,4,1305.47
8299,2737,297,4,1402.1
8300,2737,50,3,4659.51
8301,2737,26,4,5756.04
8302,2737,76,4,3624.25
8303,2737,138,1,4165.59
8304,2738,262,4,3433.24
8305,2738,495,4,5674.17
8306,2739,357,3,3963.48
8307,2739,156,1,3556.59
8308,2739,283,1,5922.7
8309,2740,130,4,1963.29
8310,2740,368,4,3127.98
8311,2740,31,1,3335.57
8312,2740,300,2,1582.87
8313,2741,155,4,7062.88
8314,2741,238,4,555.04
8315,2741,10,3,1780.12
8316,2742,483,4,6442.69
8317,2742,356,4,5880.99
8318,2742,463,4,4315.08
8319,2742,292,3,5117.95
8320,2742,351,4,5407.74
8321,2743,63,2,639.04
8322,2743,144,4,4356.46
8323,2743,157,3,5351.04
8324,2743,20,1,543.91
8325,2743,64,2,5245.29
8326,2744,220,2,3372.55
8327,2744,321,4,2051.86
8328,2744,391,4,2831.62
8329,2744,240,3,1220.06
8330,2744,479,4,4247.61
8331,2745,194,3,3575.56
8332,2745,210,2,530.97
8333,2745,78,3,2623.38
8334,2745,494,3,5234.76
8335,2745,158,3,4348.37
8336,2746,378,4,5787.24
8337,2746,329,2,6150.42
8338,2746,51,3,775.58
8339,2746,478,3,4700.05
8340,2747,83,2,4207.1
8341,2747,396,1,1589.43
8342,2747,242,1,3908.61
8343,2747,342,1,2036.46
8344,2748,218,4,1046.26
8345,2748,24,4,6433.86
8346,2749,404,2,5691.79
8347,2749,139,3,2207.41
8348,2749,491,2,336.73
8349,2749,111,1,2394.51
8350,2749,168,2,4609.57
8351,2750,154,2,3919.63
8352,2750,86,3,4346.28
8353,2750,462,2,1440.1
8354,2750,170,1,3039.1
8355,2751,377,4,5763.68
8356,2751,218,3,1046.26
8357,2751,50,2,4659.51
8358,2752,464,2,7057.45
8359,2752,373,1,4435.35
8360,2752,141,4,4217.11
8361,2753,25,3,6342.54
8362,2754,119,2,224.22
8363,2754,163,4,6699.83
8364,2754,452,4,743.06
8365,2754,261,4,6008.79
8366,2755,174,2,2623.77
8367,2755,344,1,6982.35
8368,2755,177,1,1399.56
8369,2755,9,2,3407.08
8370,2755,306,1,1311.81
8371,2756,128,1,2947.92
8372,2756,309,3,825.37
8373,2757,174,2,2623.77
8374,2757,480,1,1852.13
8375,2758,156,4,3556.59
8376,2758,328,1,2729.68
8377,2758,293,1,5467.31
8378,2758,80,1,2551.1
8379,2759,239,1,2892.25
8380,2759,265,3,5984.67
8381,2760,357,2,3963.48
8382,2760,477,2,1536.6
8383,2761,443,3,4924.62
8384,2761,215,1,3143.73
8385,2761,73,3,958.17
8386,2761,169,3,5455.24
8387,2761,12,3,5776.18
8388,2762,328,4,2729.68
8389,2763,385,4,4521.81
8390,2763,3,1,394.52
8391,2764,477,1,1536.6
8392,2764,467,1,5633.33
8393,2764,101,4,1381.51
8394,2764,421,2,1285.52
8395,2764,310,1,3432.36
8396,2765,432,3,3897.39
8397,2765,270,3,3668.4
8398,2765,309,3,825.37
8399,2765,124,1,6069.73
8400,2765,207,4,5032.22
8401,2766,248,4,5396.23
8402,2766,421,4,1285.52
8403,2766,70,3,2952.71
8404,2766,207,4,5032.22
8405,2767,51,1,775.58
8406,2767,17,4,6553.92
8407,2768,176,1,2750.53
8408,2768,460,4,5962.4
8409,2768,484,3,5888.26
8410,2769,442,2,6554.24
8411,2770,44,3,5953.73
8412,2770,257,3,1725.23
8413,2770,294,4,6129.64
8414,2770,51,2,775.58
8415,2771,358,1,5127.98
8416,2771,9,3,3407.08
8417,2771,57,2,4604.53
8418,2771,142,1,628.57
8419,2772,425,1,4224.17
8420,2772,102,3,5155.01
8421,2772,369,2,3840.55
8422,2773,445,4,4299.29
8423,2773,97,4,3649.64
8424,2774,153,4,7154.27
8425,2774,268,1,2691.51
8426,2774,36,1,3194.46
8427,2774,227,1,3884.33
8428,2774,342,3,2036.46
8429,2775,217,3,1753.76
8430,2775,467,1,5633.33
8431,2775,489,4,1979.19
8432,2776,324,2,3848.88
8433,2776,193,3,6626.72
8434,2776,262,4,3433.24
8435,2776,137,4,2345.58
8436,2776,31,2,3335.57
8437,2777,223,1,830.78
8438,2777,47,2,2540.64
8439,2778,459,3,4650.34
8440,2778,24,3,6433.86
8441,2779,78,2,2623.38
8442,2779,200,4,3146.05
8443,2780,34,4,1739.97
8444,2781,208,1,1461.6
8445,2781,457,2,4840.21
8446,2782,348,4,4037.99
8447,2782,83,1,4207.1
8448,2782,354,2,1425.69
8449,2782,135,1,5029.03
8450,2783,434,1,5172.12
8451,2783,465,4,6681.17
8452,2783,466,2,3543.0
8453,2783,98,4,5554.21
8454,2784,489,4,1979.19
8455,2784,310,4,3432.36
8456,2785,294,1,6129.64
8457,2785,363,2,7234.27
8458,2785,35,1,3703.55
8459,2785,98,4,5554.21
8460,2785,412,4,2197.41
8461,2786,71,1,4208.53
8462,2786,49,4,1001.46
8463,2786,440,1,1786.05
8464,2786,408,3,2432.33
8465,2787,58,4,685.74
8466,2787,465,1,6681.17
8467,2787,389,1,1828.56
8468,2787,478,3,4700.05
8469,2788,244,2,1747.97
8470,2788,163,1,6699.83
8471,2788,451,3,5285.86
8472,2789,337,2,5116.18
8473,2789,209,3,5173.0
8474,2789,458,3,4050.01
8475,2789,128,1,2947.92
8476,2789,318,4,5367.63
8477,2790,301,3,4803.29
8478,2791,304,1,4992.14
8479,2791,57,2,4604.53
8480,2791,349,4,4253.69
8481,2791,184,2,4693.71
8482,2791,49,4,1001.46
8483,2792,176,2,2750.53
8484,2792,407,3,5614.76
8485,2793,281,3,767.61
8486,2793,354,4,1425.69
8487,2793,486,3,3925.75
8488,2794,162,3,3673.3
8489,2795,474,1,5605.5
8490,2795,413,1,5368.82
8491,2795,407,4,5614.76
8492,2796,98,1,5554.21
8493,2796,28,2,801.28
8494,2796,348,4,4037.99
8495,2796,324,2,3848.88
8496,2797,264,1,1850.78
8497,2797,368,1,3127.98
8498,2797,306,4,1311.81
8499,2798,483,4,6442.69
8500,2799,268,2,2691.51
